site,roll,filename,exif-datetime,filedatetime
8B,R1,NIA_S1_8B_R1_IMAG0442.JPG,2016:10:16 06:55:47,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0443.JPG,2016:10:16 06:56:01,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0444.JPG,2016:10:16 06:56:11,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0445.JPG,2016:10:16 06:56:21,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0446.JPG,2016:10:16 06:56:35,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0447.JPG,2016:10:16 06:57:35,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0448.JPG,2016:10:16 06:59:01,2017:08:31 18:43:49
8B,R1,NIA_S1_8B_R1_IMAG0449.JPG,2016:10:16 07:00:14,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0450.JPG,2016:10:16 07:01:11,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0451.JPG,2016:10:16 07:02:10,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0452.JPG,2016:10:16 07:05:54,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0453.JPG,2016:10:16 07:06:04,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0454.JPG,2016:10:16 07:15:38,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0455.JPG,2016:10:16 07:17:24,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0456.JPG,2016:10:16 07:17:56,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0457.JPG,2016:10:16 07:23:58,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0458.JPG,2016:10:16 07:32:42,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0459.JPG,2016:10:16 08:39:40,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0460.JPG,2016:10:16 14:15:00,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0461.JPG,2016:10:16 14:27:09,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0462.JPG,2016:10:16 18:16:52,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0463.JPG,2016:10:16 18:40:09,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0464.JPG,2016:10:16 18:43:18,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0465.JPG,2016:10:16 19:21:31,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0466.JPG,2016:10:16 19:21:46,2017:08:31 18:43:46
8B,R1,NIA_S1_8B_R1_IMAG0467.JPG,2016:10:16 19:44:29,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0468.JPG,2016:10:16 19:46:40,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0469.JPG,2016:10:16 21:47:27,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0470.JPG,2016:10:17 00:09:47,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0471.JPG,2016:10:17 00:10:00,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0472.JPG,2016:10:17 00:41:57,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0473.JPG,2016:10:17 02:21:05,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0474.JPG,2016:10:17 02:31:59,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0475.JPG,2016:10:17 02:54:45,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0476.JPG,2016:10:17 02:58:56,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0477.JPG,2016:10:17 02:59:30,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0478.JPG,2016:10:17 03:14:52,2017:08:31 18:43:47
8B,R1,NIA_S1_8B_R1_IMAG0479.JPG,2016:10:17 03:15:39,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0480.JPG,2016:10:17 03:22:21,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0481.JPG,2016:10:17 03:22:47,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0482.JPG,2016:10:17 03:23:38,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0483.JPG,2016:10:17 03:25:56,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0484.JPG,2016:10:17 03:26:39,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0485.JPG,2016:10:17 03:29:00,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0486.JPG,2016:10:17 03:29:15,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0487.JPG,2016:10:17 03:29:56,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0488.JPG,2016:10:17 03:35:41,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0489.JPG,2016:10:17 03:37:07,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0490.JPG,2016:10:17 03:42:10,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0491.JPG,2016:10:17 03:44:37,2017:08:31 18:43:44
8B,R1,NIA_S1_8B_R1_IMAG0492.JPG,2016:10:17 03:48:36,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0493.JPG,2016:10:17 03:51:40,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0494.JPG,2016:10:17 03:51:55,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0495.JPG,2016:10:17 03:53:20,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0496.JPG,2016:10:17 03:54:43,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0497.JPG,2016:10:17 03:59:25,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0498.JPG,2016:10:17 04:00:04,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0499.JPG,2016:10:17 04:07:18,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0500.JPG,2016:10:17 04:07:39,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0501.JPG,2016:10:17 04:09:11,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0502.JPG,2016:10:17 04:09:38,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0503.JPG,2016:10:17 04:09:54,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0504.JPG,2016:10:17 04:10:32,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0505.JPG,2016:10:17 04:11:16,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0506.JPG,2016:10:17 04:11:39,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0507.JPG,2016:10:17 04:12:18,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0508.JPG,2016:10:17 04:12:49,2017:08:31 18:43:45
8B,R1,NIA_S1_8B_R1_IMAG0509.JPG,2016:10:17 04:14:24,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0510.JPG,2016:10:17 04:14:34,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0511.JPG,2016:10:17 04:15:39,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0512.JPG,2016:10:17 04:15:50,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0513.JPG,2016:10:17 04:16:08,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0514.JPG,2016:10:17 04:22:33,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0515.JPG,2016:10:17 04:33:53,2017:08:31 18:43:39
8B,R1,NIA_S1_8B_R1_IMAG0516.JPG,2016:10:17 04:42:30,2017:08:31 18:43:39
8B,R1,NIA_S1_8B_R1_IMAG0517.JPG,2016:10:17 07:19:59,2017:08:31 18:43:39
8B,R1,NIA_S1_8B_R1_IMAG0518.JPG,2016:10:17 07:20:10,2017:08:31 18:43:41
8B,R1,NIA_S1_8B_R1_IMAG0519.JPG,2016:10:17 17:57:25,2017:08:31 18:43:41
8B,R1,NIA_S1_8B_R1_IMAG0520.JPG,2016:10:17 17:57:35,2017:08:31 18:43:41
8B,R1,NIA_S1_8B_R1_IMAG0521.JPG,2016:10:17 17:57:45,2017:08:31 18:43:41
8B,R1,NIA_S1_8B_R1_IMAG0522.JPG,2016:10:17 18:02:01,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0523.JPG,2016:10:17 18:09:38,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0524.JPG,2016:10:17 18:12:10,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0525.JPG,2016:10:17 18:18:57,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0526.JPG,2016:10:17 18:22:26,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0527.JPG,2016:10:17 18:23:09,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0528.JPG,2016:10:17 18:24:28,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0529.JPG,2016:10:17 18:25:10,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0530.JPG,2016:10:17 18:25:52,2017:08:31 18:43:42
8B,R1,NIA_S1_8B_R1_IMAG0531.JPG,2016:10:17 18:27:22,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0532.JPG,2016:10:17 18:27:45,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0533.JPG,2016:10:17 18:28:41,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0534.JPG,2016:10:17 18:29:19,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0535.JPG,2016:10:17 18:30:08,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0536.JPG,2016:10:17 18:31:52,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0537.JPG,2016:10:17 18:32:58,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0538.JPG,2016:10:17 18:34:56,2017:08:31 18:43:43
8B,R1,NIA_S1_8B_R1_IMAG0539.JPG,2016:10:17 18:48:59,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0540.JPG,2016:10:17 18:49:56,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0541.JPG,2016:10:17 18:50:19,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0542.JPG,2016:10:17 18:57:42,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0543.JPG,2016:10:17 19:30:21,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0544.JPG,2016:10:17 19:43:26,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0545.JPG,2016:10:17 21:07:18,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0546.JPG,2016:10:17 21:07:51,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0547.JPG,2016:10:17 22:44:01,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0548.JPG,2016:10:17 23:25:59,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0549.JPG,2016:10:17 23:26:57,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0550.JPG,2016:10:17 23:40:41,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0551.JPG,2016:10:17 23:43:48,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0552.JPG,2016:10:17 23:44:21,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0553.JPG,2016:10:17 23:48:11,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0554.JPG,2016:10:18 00:08:19,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0555.JPG,2016:10:18 00:19:02,2017:08:31 18:43:37
8B,R1,NIA_S1_8B_R1_IMAG0556.JPG,2016:10:18 00:20:12,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0557.JPG,2016:10:18 00:21:08,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0558.JPG,2016:10:18 00:22:16,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0559.JPG,2016:10:18 00:45:23,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0560.JPG,2016:10:18 00:50:21,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0561.JPG,2016:10:18 01:07:45,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0562.JPG,2016:10:18 01:08:47,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0563.JPG,2016:10:18 01:10:26,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0564.JPG,2016:10:18 01:14:16,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0565.JPG,2016:10:18 01:14:54,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0566.JPG,2016:10:18 01:17:09,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0567.JPG,2016:10:18 01:17:55,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0568.JPG,2016:10:18 01:22:10,2017:08:31 18:43:38
8B,R1,NIA_S1_8B_R1_IMAG0569.JPG,2016:10:18 01:22:25,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0570.JPG,2016:10:18 01:23:54,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0571.JPG,2016:10:18 01:26:58,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0572.JPG,2016:10:18 01:27:34,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0573.JPG,2016:10:18 01:29:28,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0574.JPG,2016:10:18 01:29:56,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0575.JPG,2016:10:18 02:19:31,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0576.JPG,2016:10:18 02:26:53,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0577.JPG,2016:10:18 02:29:07,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0578.JPG,2016:10:18 02:32:08,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0579.JPG,2016:10:18 02:56:15,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0580.JPG,2016:10:18 02:58:20,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0581.JPG,2016:10:18 02:58:30,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0582.JPG,2016:10:18 02:59:28,2017:08:31 18:43:35
8B,R1,NIA_S1_8B_R1_IMAG0583.JPG,2016:10:18 03:01:24,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0584.JPG,2016:10:18 03:01:35,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0585.JPG,2016:10:18 03:02:07,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0586.JPG,2016:10:18 03:02:18,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0587.JPG,2016:10:18 03:06:09,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0588.JPG,2016:10:18 03:07:04,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0589.JPG,2016:10:18 03:22:05,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0590.JPG,2016:10:18 03:26:46,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0591.JPG,2016:10:18 03:38:41,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0592.JPG,2016:10:18 03:38:56,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0593.JPG,2016:10:18 05:49:25,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0594.JPG,2016:10:18 07:34:54,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0595.JPG,2016:10:18 07:35:08,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0596.JPG,2016:10:18 07:35:33,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0597.JPG,2016:10:18 07:35:43,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0598.JPG,2016:10:18 07:36:10,2017:08:31 18:43:36
8B,R1,NIA_S1_8B_R1_IMAG0599.JPG,2016:10:18 07:36:32,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0600.JPG,2016:10:18 07:36:50,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0601.JPG,2016:10:18 07:37:36,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0602.JPG,2016:10:18 07:37:50,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0603.JPG,2016:10:18 07:41:01,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0604.JPG,2016:10:18 07:41:23,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0605.JPG,2016:10:18 07:42:12,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0606.JPG,2016:10:18 07:42:51,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0607.JPG,2016:10:18 07:44:23,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0608.JPG,2016:10:18 07:46:48,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0609.JPG,2016:10:18 07:48:57,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0610.JPG,2016:10:18 08:02:51,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0611.JPG,2016:10:18 08:03:54,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0612.JPG,2016:10:18 08:04:23,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0613.JPG,2016:10:18 08:05:12,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0614.JPG,2016:10:18 08:07:34,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0615.JPG,2016:10:18 08:09:48,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0616.JPG,2016:10:18 10:50:48,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0617.JPG,2016:10:18 11:41:32,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0618.JPG,2016:10:18 19:06:42,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0619.JPG,2016:10:18 19:07:05,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0620.JPG,2016:10:18 19:07:50,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0621.JPG,2016:10:18 22:26:58,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0622.JPG,2016:10:19 01:08:38,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0623.JPG,2016:10:19 01:33:42,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0624.JPG,2016:10:19 01:40:17,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0625.JPG,2016:10:19 03:14:22,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0626.JPG,2016:10:19 10:21:49,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0627.JPG,2016:10:19 10:22:10,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0628.JPG,2016:10:19 18:23:40,2017:08:31 18:43:34
8B,R1,NIA_S1_8B_R1_IMAG0629.JPG,2016:10:19 18:23:55,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0630.JPG,2016:10:19 19:25:17,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0631.JPG,2016:10:19 19:41:41,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0632.JPG,2016:10:20 00:29:04,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0633.JPG,2016:10:20 00:37:55,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0634.JPG,2016:10:20 04:23:56,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0635.JPG,2016:10:20 05:58:23,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0636.JPG,2016:10:20 06:00:32,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0637.JPG,2016:10:20 06:04:23,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0638.JPG,2016:10:20 06:09:50,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0639.JPG,2016:10:20 06:09:54,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0640.JPG,2016:10:20 06:10:04,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0641.JPG,2016:10:20 06:18:17,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0642.JPG,2016:10:20 06:55:02,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0643.JPG,2016:10:20 08:11:06,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0644.JPG,2016:10:20 08:11:23,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0645.JPG,2016:10:20 08:11:33,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0646.JPG,2016:10:20 08:11:48,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0647.JPG,2016:10:20 08:14:00,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0648.JPG,2016:10:20 12:35:45,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0649.JPG,2016:10:20 17:47:09,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0650.JPG,2016:10:20 18:12:26,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0651.JPG,2016:10:20 18:12:41,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0652.JPG,2016:10:20 18:13:34,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0653.JPG,2016:10:20 18:13:58,2017:08:31 18:43:32
8B,R1,NIA_S1_8B_R1_IMAG0654.JPG,2016:10:20 18:51:08,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0655.JPG,2016:10:20 19:57:57,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0656.JPG,2016:10:20 19:59:07,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0657.JPG,2016:10:20 21:53:06,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0658.JPG,2016:10:20 22:17:43,2017:08:31 18:43:33
8B,R1,NIA_S1_8B_R1_IMAG0659.JPG,2016:10:20 22:17:55,2017:08:31 18:43:29
8B,R1,NIA_S1_8B_R1_IMAG0660.JPG,2016:10:20 22:18:43,2017:08:31 18:43:29
8B,R1,NIA_S1_8B_R1_IMAG0661.JPG,2016:10:20 23:43:30,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0662.JPG,2016:10:20 23:43:43,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0663.JPG,2016:10:20 23:43:53,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0664.JPG,2016:10:21 00:25:36,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0665.JPG,2016:10:21 00:30:23,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0666.JPG,2016:10:21 00:54:56,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0667.JPG,2016:10:21 00:59:54,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0668.JPG,2016:10:21 02:11:06,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0669.JPG,2016:10:21 02:11:16,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0670.JPG,2016:10:21 02:12:20,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0671.JPG,2016:10:21 02:49:51,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0672.JPG,2016:10:21 02:50:01,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0673.JPG,2016:10:21 02:50:19,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0674.JPG,2016:10:21 02:50:30,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0675.JPG,2016:10:21 02:55:34,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0676.JPG,2016:10:21 03:09:34,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0677.JPG,2016:10:21 04:01:01,2017:08:31 18:43:30
8B,R1,NIA_S1_8B_R1_IMAG0678.JPG,2016:10:21 07:04:04,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0679.JPG,2016:10:21 07:07:10,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0680.JPG,2016:10:21 07:07:20,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0681.JPG,2016:10:21 07:08:18,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0682.JPG,2016:10:21 07:08:41,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0683.JPG,2016:10:21 07:09:16,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0684.JPG,2016:10:21 07:09:29,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0685.JPG,2016:10:21 07:09:39,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0686.JPG,2016:10:21 07:09:49,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0687.JPG,2016:10:21 07:10:12,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0688.JPG,2016:10:21 07:10:53,2017:08:31 18:43:31
8B,R1,NIA_S1_8B_R1_IMAG0689.JPG,2016:10:21 07:11:09,2017:08:31 18:43:28
8B,R1,NIA_S1_8B_R1_IMAG0690.JPG,2016:10:21 07:11:46,2017:08:31 18:43:28
